layer,direction,rank,feature_index,mean_diff_correct_minus_wrong,correct_mean_activation,wrong_mean_activation,correct_activation_frequency,wrong_activation_frequency,frequency_diff_correct_minus_wrong
6,more_active_in_correct,27,14412,0.3265114724636078,0.3265114724636078,0.0,0.1111111119389534,0.0,0.1111111119389534
6,more_active_in_correct,28,16193,0.3220754861831665,0.3220754861831665,0.0,0.1111111119389534,0.0,0.1111111119389534
6,more_active_in_correct,29,13860,0.31757932901382446,0.31757932901382446,0.0,0.1111111119389534,0.0,0.1111111119389534
6,more_active_in_correct,30,8326,0.3167611062526703,0.3167611062526703,0.0,0.1111111119389534,0.0,0.1111111119389534
6,more_active_in_correct,31,13747,0.31034448742866516,0.31034448742866516,0.0,0.1111111119389534,0.0,0.1111111119389534
6,more_active_in_correct,32,9880,0.30368173122406006,0.30368173122406006,0.0,0.1111111119389534,0.0,0.1111111119389534
6,more_active_in_correct,33,539,0.30308809876441956,0.30308809876441956,0.0,0.1111111119389534,0.0,0.1111111119389534
6,more_active_in_correct,34,13583,0.3026095926761627,0.3026095926761627,0.0,0.1111111119389534,0.0,0.1111111119389534
6,more_active_in_correct,35,4833,0.28277140855789185,0.28277140855789185,0.0,0.1111111119389534,0.0,0.1111111119389534
6,more_active_in_correct,36,8529,0.2769327461719513,0.2769327461719513,0.0,0.1111111119389534,0.0,0.1111111119389534
6,more_active_in_correct,37,11118,0.2715670168399811,0.2715670168399811,0.0,0.1111111119389534,0.0,0.1111111119389534
6,more_active_in_correct,38,5967,0.27138078212738037,0.27138078212738037,0.0,0.1111111119389534,0.0,0.1111111119389534
6,more_active_in_correct,39,16054,0.2694166600704193,0.2694166600704193,0.0,0.1111111119389534,0.0,0.1111111119389534
6,more_active_in_correct,40,6192,0.26497089862823486,0.26497089862823486,0.0,0.1111111119389534,0.0,0.1111111119389534
6,more_active_in_correct,41,13584,0.2643239498138428,0.2643239498138428,0.0,0.1111111119389534,0.0,0.1111111119389534
6,more_active_in_correct,42,10830,0.26368147134780884,0.26368147134780884,0.0,0.1111111119389534,0.0,0.1111111119389534
6,more_active_in_correct,43,11516,0.2611006200313568,0.2611006200313568,0.0,0.1111111119389534,0.0,0.1111111119389534
6,more_active_in_correct,44,14996,0.25863975286483765,0.25863975286483765,0.0,0.1111111119389534,0.0,0.1111111119389534
6,more_active_in_correct,45,11760,0.25559499859809875,0.25559499859809875,0.0,0.1111111119389534,0.0,0.1111111119389534
6,more_active_in_correct,46,14645,0.2552467882633209,0.2552467882633209,0.0,0.1111111119389534,0.0,0.1111111119389534
6,more_active_in_correct,47,521,0.25191301107406616,0.25191301107406616,0.0,0.1111111119389534,0.0,0.1111111119389534
6,more_active_in_correct,48,14747,0.2517089545726776,0.5127546787261963,0.2610457241535187,0.2222222238779068,0.1111111119389534,0.1111111119389534
6,more_active_in_correct,49,935,0.25130414962768555,0.25130414962768555,0.0,0.1111111119389534,0.0,0.1111111119389534
6,more_active_in_correct,50,1982,0.2483244240283966,0.2483244240283966,0.0,0.1111111119389534,0.0,0.1111111119389534
6,more_active_in_wrong,1,4793,-7.306461334228516,16.078662872314453,23.38512420654297,0.6666666865348816,1.0,-0.3333333134651184
6,more_active_in_wrong,2,5091,-4.414481163024902,9.227385520935059,13.641866683959961,0.6666666865348816,1.0,-0.3333333134651184
6,more_active_in_wrong,3,13328,-2.1883201599121094,4.083959579467773,6.272279739379883,0.6666666865348816,1.0,-0.3333333134651184
6,more_active_in_wrong,4,15205,-2.0202064514160156,0.0,2.0202064514160156,0.0,0.1111111119389534,-0.1111111119389534
6,more_active_in_wrong,5,6201,-1.7813224792480469,30.04996681213379,31.831289291381836,1.0,1.0,0.0
6,more_active_in_wrong,6,13073,-1.7130775451660156,12.036064147949219,13.749141693115234,1.0,1.0,0.0
6,more_active_in_wrong,7,12939,-1.5686302185058594,4.22253942489624,5.7911696434021,0.7777777910232544,0.8888888955116272,-0.1111111044883728
6,more_active_in_wrong,8,7221,-1.5597422122955322,1.2804787158966064,2.8402209281921387,0.3333333432674408,0.7777777910232544,-0.4444444477558136
6,more_active_in_wrong,9,6035,-1.2401337623596191,4.320810794830322,5.560944557189941,0.6666666865348816,1.0,-0.3333333134651184
6,more_active_in_wrong,10,13080,-1.1660338640213013,1.6354552507400513,2.8014891147613525,0.5555555820465088,1.0,-0.4444444179534912
6,more_active_in_wrong,11,11929,-1.1257411241531372,1.8353677988052368,2.961108922958374,0.5555555820465088,0.7777777910232544,-0.2222222089767456
6,more_active_in_wrong,12,196,-1.0899797677993774,0.0,1.0899797677993774,0.0,0.3333333432674408,-0.3333333432674408
6,more_active_in_wrong,13,9620,-1.088236689567566,1.7081598043441772,2.796396493911743,0.4444444477558136,0.6666666865348816,-0.222222238779068
6,more_active_in_wrong,14,12361,-1.0877885818481445,0.9821755290031433,2.0699641704559326,0.3333333432674408,0.6666666865348816,-0.3333333432674408
